"MessageID","MessageString","Severity"
"30304","User ""%1"" at ""%2"" attempt to perform a power control command to ""%3"". Success.","Informational"
"30305","User ""%1"" at ""%2"" attempt to perform a serial over lan session to ""%3"". Success.","Informational"
"30306","User ""%1"" at ""%2"" attempt to perform a IDE-R session to ""%3"". Success.","Informational"
"30307","User ""%1"" at ""%2"" attempt to unprovision ""%3"". Success.","Informational"
"30309","User ""%1"" at ""%2"" attempt to connect to ""%3"".","Informational"
"30326","User ""%1"" created a remote application subscription ID (%2).","Informational"
"30327","User ""%1"" modified a remote application subscription ID (%2).","Informational"
"30328","User ""%1"" deleted a remote application subscription ID (%2).","Informational"
"30330","User ""%1"" created a virtual App named %4 (VirtualAppID = %2) for the Package(%3).","Informational"
"30331","User ""%1"" modified a virtual App named %4 (VirtualAppID = %2) for the Package(%3).","Informational"
"30332","User ""%1"" deleted a virtual App named %4 (VirtualAppID = %2) for the Package(%3).","Informational"
"30340","User ""%1"" modified conditional access management (ResourceType=%2 ConditionalAccessType=%3).","Informational"
"30341","User ""%1"" deleted conditional access management (ResourceType=%2 ConditionalAccessType=%3).","Informational"
"30400","User ""%1"" changed the AMT Status to %2 for AMT Certificate (CertID=%3).","Informational"
"30401","User ""%1"" initiated ""Power on"" command on ""%3"" (%2)","Informational"
"30402","User ""%1"" initiated ""Restart"" command on ""%3"" (%2).","Informational"
"30403","User ""%1"" initiated ""Shut down"" command on ""%3"" (%2).","Informational"
"30404","User ""%1"" enabled Audit Log on ""%3"" (%2).","Informational"
"30405","User ""%1"" disabled Audit Log on ""%3"" (%2).","Informational"
"30406","User ""%1"" cleared Audit Log on ""%3"" (%2).","Informational"
"30407","User ""%1"" updates the provision data on machine ""%3"" (%2).","Informational"
"30408","User ""%1"" unprovisioned machine ""%3"" (%2).","Informational"
"30409","User ""%1"" initiated ""Discover"" command on ""%3"" (%2).","Informational"
"30500","User added the following distribution points to a package (Package ID=%1): %2","Informational"
"30501","User removed the distribution point (NALPATH=%2) from package (Package ID=%1).","Informational"
"30502","User Refreshed the distribution point (NALPATH=%2) of package (Package ID=%1).","Informational"
"30503","User updated the following distribution points of package (Package ID=%1): %2","Informational"
"30504","User updated the schedule of Deployment (ID=%1), PresentTime and ExpirationTime were changed from %2 to %3, mandatory schedule and offer flags changed from %4 to %5.","Informational"
"30505","User updated the target collection of Deployment (ID=%1), Collection ID was changed from %2 to %3.","Informational"
"30506","User updated the schedule of SUM (ID=%1), PresentTime and ExpirationTime were changed from %2 to %3.","Informational"
"30507","User updated the target collection of SUM (ID=%1), Collection ID was changed from %2 to %3.","Informational"
"30600","User ""%1"" created relationship (ID=%2) between machine %3 and user %4.","Informational"
"30601","User ""%1"" modified relationship (ID=%2) between machine %3 and user %4.","Informational"
"30602","User ""%1"" deleted relationship (ID=%2) between machine %3 and user %4.","Informational"
"30603","User ""%1"" added a source (SourceID=%2) for relationship (ID=%3) between machine %4 and user %5.","Informational"
"30604","User ""%1"" removed a source (SourceID=%2) for relationship (ID=%3) between machine %4 and user %5.","Informational"
"30605","User ""%1"" added a type (TypeID=%2) for relationship (ID=%3) between machine %4 and user %5.","Informational"
"30606","User ""%1"" removed a type (TypeID=%2) for relationship (ID=%3) between machine %4 and user %5.","Informational"
"30700","User ""%1"" created a search folder named ""%3"" (%2).","Informational"
"30701","User ""%1"" modified a search folder named ""%3"" (%2).","Informational"
"30702","User ""%1"" deleted a search folder named ""%3"" (%2).","Informational"
"30800","Administrative user %1 approved request of application %2 for user %3.","Informational"
"30801","Administrative user %1 denied request of application %2 for user %3.","Informational"
"30900","User ""%1"" created a migration job named ""%3"" (%2).","Informational"
"30901","User ""%1"" modified a migration job named ""%3"" (%2).","Informational"
"30902","User ""%1"" deleted a migration job named ""%3"" (%2).","Informational"
"30903","User ""%1"" started a migration job named ""%3"" (%2).","Informational"
"30904","User ""%1"" stopped a migration job named ""%3"" (%2).","Informational"
"30905","User ""%1"" created a migration site mapping with ID ""%3"" (%2).","Informational"
"30906","User ""%1"" modified a migration site mapping with ID ""%3"" (%2).","Informational"
"30907","User ""%1"" deleted a migration site mapping with ID ""%3"" (%2).","Informational"
"31000","User ""%1"" created an inventory report with ID ""%2"".","Informational"
"31001","User ""%1"" modified an inventory report with ID ""%2"".","Informational"
"31002","User ""%1"" deleted an inventory report with ID ""%2"".","Informational"
"31200","Administrative user %1 successfully created a custom security role %3.","Informational"
"31201","Administrative user %1 successfully modified security role %2.","Informational"
"31202","Administrative user %1 successfully deleted a custom security role %2.","Informational"
"31207","Administrative user %1 has successfully imported custom security role %2.","Informational"
"31208","Administrative user %1 successfully exported security role %2.","Informational"
"31220","Administrative user %1 successfully created the new security scope %2.","Informational"
"31221","Administrative user %1 successfully modified security scope %2.","Informational"
"31222","Administrative user %1 successfully deleted security scope %2.","Informational"
"31226","User %1 associated securable object %4 (Type: %3) with the following security scope: %2.","Informational"
"31227","User %1 deassociated securable object %4 (Type: %3) with the following security scope: %2.","Informational"
"31240","Administrative user %1 has successfully added and associated %3 with the roles %4 and security scopes %5 and collections %6 to the Configuration Manager environment.","Informational"
"31241","User ""%1"" modified and associated %3 with the roles %4 and security scopes %5 and collections %6 to the Configuration Manager environment.","Informational"
"31242","Administrative user %1 has successfully removed %3 from the Configuration Manager environment.","Informational"
"39997","%1%2","Informational"
"40100","User ""%1"" modified Client Health Settings.","Informational"
"40200","User ""%1"" created enrollment record (Device Name=%2) for owner %3.","Informational"
"40201","User ""%1"" modified enrollment record (Device Name=%2, Owner=%3).","Informational"
"40202","User ""%1"" deleted enrollment record (Device Name=%2, Owner=%3).","Informational"
"40203","User ""%1"" regenerated pin for enrollment record (Device Name=%2, Owner=%3).","Informational"
"40204","User ""%1"" created enrollment profile (ProfileID=%2, Description=%3) for owner %3.","Informational"
"40205","User ""%1"" modified enrollment profile (ProfileID=%2, Description=%3).","Informational"
"40206","User ""%1"" deleted enrollment profile (ProfileID=%2, Description=%3).","Informational"
"40300","User ""%1"" created client settings object (ID=%2).","Informational"
"40301","User ""%1"" modified client settings object (ID=%2).","Informational"
"40302","User ""%1"" deleted client settings object (ID=%2).","Informational"
"40303","User ""%1"" created client settings assignment (SettingsID=%2, CollectionID=%3).","Informational"
"40304","User ""%1"" modified client settings assignment (SettingsID=%2, CollectionID=%3).","Informational"
"40305","User ""%1"" deleted client settings assignment (SettingsID=%2, CollectionID=%3).","Informational"
"40400","User ""%1"" created Distribution Point Group ""%3"".","Informational"
"40401","User ""%1"" modified Distribution Point Group ""%3"".","Informational"
"40402","User ""%1"" deleted Distribution Point Group ""%3"".","Informational"
"40403","User ""%1"" added one or more packages or applications to the Distribution Point Group ""%3"".","Informational"
"40404","User ""%1"" removed one or more packages or applications from the Distribution Point Group ""%3"".","Informational"
"40405","User ""%1"" added one or more distribution points to the Distribution Point Group ""%3"".","Informational"
"40406","User ""%1"" removed one or more distribution points from the Distribution Point Group ""%3"".","Informational"
"40407","User ""%1"" associated one or more collections to the Distribution Point Group ""%3"".","Informational"
"40408","User ""%1"" removed one or more collections associated with the Distribution Point Group ""%3"".","Informational"
"40409","User ""%1"" cancelled distribution of package ""%2"" to distribution point ""%3"".","Informational"
"40410","User ""%1"" reassigned distribution point ""%3"" to site ""%2"".","Informational"
"40500","User ""%1"" created Boundary Group ""%3"".","Informational"
"40501","User ""%1"" modified Boundary Group ""%3"".","Informational"
"40502","User ""%1"" deleted Boundary Group ""%3"".","Informational"
"40503","User ""%1"" created Boundary Group Relationships ""%2"" ""%3""","Informational"
"40504","User ""%1"" modified Boundary Group Relationships ""%2"" ""%3"".","Informational"
"40505","User ""%1"" deleted Boundary Group Relationships ""%2"" ""%3"".","Informational"
"40600","User ""%1"" created Boundary ""%3"".","Informational"
"40601","User ""%1"" modified Boundary ""%3"".","Informational"
"40602","User ""%1"" deleted Boundary ""%3"".","Informational"
"40700","User ""%1"" created configuration policy assignment %2 (%3).","Informational"
"40701","User ""%1"" modified configuration policy assignment %2 (%3).","Informational"
"40702","User ""%1"" deleted configuration policy assignment %2 (%3).","Informational"
"40800","User %1 initiated client operation %3 to collection %2.","Informational"
"40801","User %1 initiated client operation %3 to %5 members of collection %4.","Informational"
"40802","User %1 initiated client operation %3 to %4 resources.","Informational"
"40803","User %1 cancelled client operation %2.","Informational"
"40804","User %1 deleted client operation %2.","Informational"
"40850","User %1 invoked action (Name=%2) for device (ResourceId=%3, ResourceType=%4).","Informational"
"40851","User %1 attempted to view passcode for device (ResourceId=%2).","Informational"
"40900","User %1 modified Site [%2] RCM SQL Control Property for DVIEW %3.","Informational"
"41000","User ""%1"" created side loading key %2 (%3)","Informational"
"41001","User ""%1"" modified side loading key %2 (%3)","Informational"
"41002","User ""%1"" deleted side loading key %2 (%3).","Informational"
"42000","User %1 requested retire for a device. ResourceId: %2.","Informational"
"42001","User %1 requested wipe for a device. ResourceId: %2.","Informational"
"42010","Administrative user %1 clicked Enable action for the extension Feature %2  %3.","Informational"
"42011","Administrative user %1 clicked Disable action for the extension Feature %2  %3.","Informational"
"42021","User ""%1"" requested to clear required PXE deployments having resource IDs ""%2%"".","Informational"
"42031","User ""%1"" created Auto Deployment Rule ""%3"" (AutoDeploymentID = %2).","Informational"
"42032","User ""%1"" modified the Auto Deployment Rule Properties of Auto Deployment Rule ""%3"" (AutoDeploymentID = %2).","Informational"
"42033","User ""%1"" deleted Auto Deployment Rule ""%3"" (AutoDeploymentID = %2).","Informational"
"44000","User %1 imported PFX certificate for user %2.","Informational"
"44001","User %1 modified a PFX certificate for user %2.","Informational"
"44002","User %1 deleted a PFX certificate for user %2.","Informational"
"44003","User %1 imported PFX certificate for user %2 and device %3.","Informational"
"44004","User %1 modified a PFX certificate for user %2 and device %3.","Informational"
"44005","User %1 deleted a PFX certificate for user %2 and device %3.","Informational"
"45000","User %1 created MDM corporate %3 device with serial number %2.","Informational"
"45001","User %1 modified MDM corporate %3 device with serial number %2.","Informational"
"45002","User %1 deleted MDM corporate %3 device with serial number %2.","Informational"
"45003","User %1 modified MDM corporate device with serial numbers %2.","Informational"
"45004","User %1 invoked sync action %2.","Informational"
"46000","User %1 created Account Action %3 for ActionResultId %2.","Informational"
"46001","User %1 modified Account Action %3 for ActionResultId %2.","Informational"
"46002","User %1 deleted Account Action %3 for ActionResultId %2.","Informational"
"47000","User %1 created Enrollment Profile with Id %2 for DeviceType %3.","Informational"
"47001","User %1 modified Enrollment Profile with Id %2 for DeviceType %3.","Informational"
"47002","User %1 deleted Enrollment Profile with Id %2 for DeviceType %3.","Informational"
"48000","User %1 created Device Enrollment Manager with Id %2.","Informational"
"48001","User %1 deleted Device Enrollment Manager with Id %2.","Informational"
"48002","User %1 bulk created Device Enrollment Manager.","Informational"
"48003","User %1 bulk deleted Device Enrollment Manager.","Informational"
"49000","User ""%1"" created ADR Deployment Settings, ActionID = %2.","Informational"
"49001","User ""%1"" modified the ADR Deployment Settings Properties of ADR Deployment Settings, ActionID = %2).","Informational"
"49002","User ""%1"" deleted ADR Deployment Settings, ActionID = %2.","Informational"
"49003","User ""%1"" associated a license ID (%2) with application (%3).","Informational"
"49004","User ""%1"" modified a license with ID (%2) associated with application (%3).","Informational"
"49005","User ""%1"" deleted a license with ID (%2) associated with application (%3).","Informational"
"50000","Administrative user %1 initiated install of the application %2 for user %3 on client %4.","Informational"
"50001","Administrative user %1 activated install deployment for application %2 on client %3.","Informational"
"50002","Administrative user %1 deactivated install deployment for application %2 on client %3.","Informational"
"50003","Administrative user %1 activated uninstall deployment for application %2 on client %3.","Informational"
"50004","Administrative user %1 deactivated uninstall deployment for application %2 on client %3.","Informational"
"51000","User %1 created Apple VPP token with Id %2 and Organization Name %3.","Informational"
"51001","User %1 modified Apple VPP token with Id %2 and Organization Name %3.","Informational"
"51002","User %1 deleted Apple VPP token with Id %2 and Organization Name %3.","Informational"
"51003","User %1 synced Apple VPP token with Id %2.","Informational"
"51004","User %1 uploaded Apple VPP token with Id %2.","Informational"
"51005","User %1 created certificate with thumbprint %2.","Informational"
"51006","User %1 deleted certificate with CertType %2.","Informational"
"52000","User %1 created MDM device category with CategoryId %2 and Name %3.","Informational"
"52001","User %1 modified MDM device category with CategoryId %2 and Name %3.","Informational"
"52002","User %1 deleted MDM device category with CategoryId %2 and Name %3.","Informational"
"52003","User %1 set the MDM device category to %2 for %3 devices. ResourceIDs (%4).","Informational"
"52004","User %1 cleared the MDM device category for %2 devices. ResourceIDs (%3).","Informational"
"52010","User %1 deleted WSfB configuration for client ID %2.","Informational"
"52020","User %1 initiated an Android for Work sync.","Informational"
"52100","User %1 initialized replication group %2 between site %3 and site %4.","Informational"
"52200","User %1 updated the state of package %2 to state %3 with flag %4.","Informational"
"52201","User %1 retried content replication for package %2.","Informational"
"52202","User %1 ignored warning for package %2 (flag=%4).","Informational"
"52203","User %1 requested download for package %2.","Informational"
"52300","User ""%1"" enabled process termination for deployment of application ""%3"" to collection ""%4"".","Informational"
"52400","User %1 updated authentication level to %2.","Informational"
"52500","User %1 created Script with Guid %2.","Informational"
"52501","User %1 approved script with Guid %2.","Informational"
"52502","User %1 deleted Script with Guid %2.","Informational"
"52503","User %1 denied script with Guid %2.","Informational"
"53001","User %1 created Azure Service %2 %3","Informational"
"53002","User %1 modified Azure Service %2 %3","Informational"
"53003","User %1 deleted Azure Service %2 %3","Informational"
"53004","User %1 started Azure Service %2","Informational"
"53005","User %1 stopped Azure Service %2","Informational"
"53401","User %1 created Azure Cloud Service %2.","Informational"
"53402","User %1 modified Azure Cloud Service %2.","Informational"
"53403","User %1 deleted Azure Cloud Service %2.","Informational"
"53501","User %1 created Co-management Configs %2 %3","Informational"
"53502","User %1 modified Co-management Configs %2 %3","Informational"
"53503","User %1 deleted Co-management Configs %2 %3","Informational"
"53601","User %1 created Phased Deployment ""%2"" (PhasedDeploymentID = %3)","Informational"
"53602","User %1 modified Phased Deployment ""%2"" (PhasedDeploymentID = %3)","Informational"
"53603","User %1 deleted Phased Deployment ""%2"" (PhasedDeploymentID = %3)","Informational"
"517","Could not open file ""%1"" for reading.%2","Warning"
"518","Could not open file ""%1"" for reading and writing.%2","Warning"
"519","Could not read from file ""%1"".%2","Warning"
"520","Could not write to file ""%1"".%2","Warning"
"521","Could not copy file ""%1"" to ""%2"".","Warning"
"522","Could not move file ""%1"" to ""%2"".","Warning"
"523","Could not delete file ""%1"".%2","Warning"
"524","Could not lock file ""%1"".%2","Warning"
"525","Could not create directory ""%1"".%2","Warning"
"526","Could not remove directory ""%1"".%2","Warning"
"527","Could not set the current directory for this process to ""%1"".%2","Warning"
"528","Could not open a change notification handle for directory ""%1"".%2","Warning"
"529","Could not wait on a change notification handle for directory ""%1"".%2","Warning"
"561","Could not connect to registry hive %1 on computer %2.","Warning"
"562","Could not open registry key ""%1"" on computer %2 for reading.","Warning"
"563","Could not create or open registry key ""%1"" on computer %2 for reading and writing.","Warning"
"566","Could not delete the registry key ""%1"" on computer %2.","Warning"
"567","Could not enumerate the subkeys of the registry key ""%1"" on computer %2.","Warning"
"568","Could not open a change notification handle for registry key ""%1"" on computer %2.","Warning"
"569","The registry key ""%1"" on computer %2 is missing a required subkey or value, or contains one or more values that contain invalid data.","Warning"
"570","Could not read the registry value ""%1"" on computer %2.","Warning"
"571","Could not write the registry value ""%1"" on computer %2.","Warning"
"572","Could not delete the registry value ""%1"" on computer %2.","Warning"
"573","Could not enumerate the values of the registry key ""%1"" on computer %2.","Warning"
"574","The registry value ""%1"" on computer %2 contains invalid data.","Warning"
"616","Microsoft SQL Server reported SQL error %1, severity %2: %3Please refer to your Configuration Manager documentation, SQL Server documentation, or the Microsoft Knowledge Base for further troubleshooting information.","Warning"
"619","Microsoft SQL Server reported SQL message %1, severity %2: %3Please refer to your Configuration Manager documentation, SQL Server documentation, or the Microsoft Knowledge Base for further troubleshooting information.","Warning"
"651","Still waiting for the ""%1"" inbox to be defined.%2","Warning"
"652","Still waiting for SMS_INBOX_MANAGER to create the ""%1"" inbox.%2","Warning"
"666","Could not instruct SMS_REPLICATION_MANAGER to replicate file ""%1"" to the ""%2"" inbox at site %3.%4%5%6%7%8%9%10","Warning"
"668","The system is low on virtual memory and the component failed a memory allocation.  The component will retry the allocation until it succeeds.%1%2","Warning"
"30085","User ""%1"" at ""%2"" failed to start a Remote Control session with ""%3"".Solution:  Verify that the Remote Tools Client Agent is installed on the client. If the agent is installed and enabled, confirm the client agent settings are properly configured to allow access, the firewall port for remote control is open, and that the authorized users have been specified in the permitted viewers list.","Warning"
"30086","User ""%1"" at ""%2"" failed to start a Remote Control session with ""%3"" due to insufficient security credentials.Solution: Verify that the logged on user is a member of a group that is listed in the Permitted viewers list on the Security tab of the Remote Control Client Agent Properties dialog box.","Warning"
"31203","Administrative user %1 tried to create a custom security role but does not have sufficient permissions. User %1 requires at least ""Create role"" permissions.","Warning"
"31204","Administrative user %1 tried to modify a custom security role but does not have sufficient permissions. User %1 requires at least ""Modify role"" permissions.","Warning"
"31205","Administrative user %1 tried to delete a custom role but does not have sufficient permissions. User %1 requires at least ""Delete role"" permissions.","Warning"
"31206","Administrative user %1 was not allowed to import a security role, due to insufficient permissions. User %1 requires at least ""Create role"" permission.","Warning"
"31209","Administrative user %1 tried to export security role %2 but has insufficient rights. User %1 requires at least ""read role"" permission.","Warning"
"31223","Administrative user %1 was not allowed to create a new security scope due to insufficient permissions. User %1 requires at least ""Create security scope"" permission.","Warning"
"31224","Administrative user %1 was not allowed to modify security scope %2 due to insufficient permission. User %1 requires at least ""Modify security scope"" permission.","Warning"
"31225","Administrative user %1 was not allowed to delete security scope %2 due to insufficient permissions. User %1 requires at least ""Delete security scope"" permission.","Warning"
"31244","Administrative user %1 failed to add a new Configuration Manager administrator user or security group in the Configuration Manager environment due to insufficient rights. User %1 requires at least ""Add administrator"" and ""Read role"" permissions.","Warning"
"31245","Administrative user %1 failed to modify a new Configuration Manager administrator user or security group in the Configuration Manager environment due to insufficient rights. User %1 requires at least ""Modify administrator"" and ""Read role"" permissions.","Warning"
"31246","Administrative user %1 failed to remove a Configuration Manager administrator user or security group from the Configuration Manager environment, due to insufficient rights. User %1 requires at least ""Remove administrator"" permissions.","Warning"
"31247","Administrative user %1 tried to remove his or her own account from Configuration Manager. An administrator cannot remove his or her own account from Configuration Manager.","Warning"
"31248","Administrative user %1 tried to remove Configuration Manager administrator %2 which is the last Configuration Manager administrator associated with the ""ConfigMgr Administrator"" security role. The Configuration Manager environment requires at least 1 user or security group associated with the ""ConfigMgr Administrator"" security role.","Warning"
"31249","The Configuration Manager provider on server ""%1"" was unable to add user or group ""%2"", to the ""SMS Admins"" security group on server ""%1"". Please manually add user or group ""%2"" to the ""SMS Admins"" security group on server ""%1"", to enable user or group ""%2"" to administer the Configuration Manager environment.","Warning"
"39998","%1%2","Warning"
"43000","User ""%1"" created a deployment named ""%3"" (%2) deploying task sequence (PackageID ""%4"") to a risky collection ""%5"".","Warning"
"505","Server %1 is unreachable or down.%2","Error"
"530","Could not open file ""%1"" for reading.%2","Error"
"531","Could not open file ""%1"" for reading and writing.%2","Error"
"532","Could not read from file ""%1"".%2","Error"
"533","Could not write to file ""%1"".%2","Error"
"534","Could not copy file ""%1"" to ""%2"".","Error"
"535","Could not move file ""%1"" to ""%2"".","Error"
"536","Could not delete file ""%1"".%2","Error"
"537","Could not lock file ""%1"".%2","Error"
"538","Could not create directory ""%1"".%2","Error"
"539","Could not remove directory ""%1"".%2","Error"
"540","Could not set the current directory for this process to ""%1"".%2","Error"
"541","Could not open a change notification handle for directory ""%1"".%2","Error"
"542","Could not wait on a change notification handle for directory ""%1"".%2","Error"
"545","Could not read site control file ""%1"".%2","Error"
"546","Could not parse site control file ""%1"", the file contains a syntax error or it is improperly formatted or corrupt.%2","Error"
"547","Could not parse site control file ""%1"", the file does not contain an end-of-file (EOF) marker.%2","Error"
"548","Site control file ""%1"" does not contain a ""File Definition"" item.%2","Error"
"549","Could not write delta site control file ""%1"".%2","Error"
"551","Could not read installation map ""%1"".%2","Error"
"552","Could not parse installation map ""%1"", the file contains a syntax error or it is improperly formatted or corrupt.%2","Error"
"575","Could not connect to registry hive %1 on computer %2.","Error"
"576","Could not open registry key ""%1"" on computer %2 for reading.","Error"
"577","Could not create or open registry key ""%1"" on computer %2 for reading and writing.","Error"
"578","Could not read registry key ""%1"" on computer %2.","Error"
"579","Could not write registry key ""%1"" on computer %2.","Error"
"580","Could not delete the registry key ""%1"" on computer %2.","Error"
"581","Could not enumerate the subkeys of the registry key ""%1"" on computer %2.","Error"
"582","Could not open a change notification handle for registry key ""%1"" on computer %2.","Error"
"583","The registry key ""%1"" on computer %2 is missing a required subkey or value, or contains one or more values that contain invalid data.","Error"
"584","Could not read the registry value ""%1"" on computer %2.","Error"
"585","Could not write the registry value ""%1"" on computer %2.","Error"
"586","Could not delete the registry value ""%1"" on computer %2.","Error"
"587","Could not enumerate the values of the registry key ""%1"" on computer %2.","Error"
"588","The registry value ""%1"" on computer %2 contains invalid data.","Error"
"599","SQL Login data is incomplete.%1%2","Error"
"600","Failed to get a SQL Server connection.  Either the SQL Server is not running,or all connections have been used.%1%2","Error"
"601","Failed to execute SQL command: ""%1"".  Check messages from SQL Server.%2","Error"
"602","The following SQL operation has timed out: ""%1"".%2","Error"
"603","Failed to get new table name.%1%2","Error"
"604","Failed to create table ""%1"".%2","Error"
"605","Failed to rename table ""%1"" to ""%2"".","Error"
"606","Failed to add columns to table ""%1"".","Error"
"607","Failed to drop table ""%1"".%2","Error"
"608","Failed to create index ""%1"" on table ""%2"".","Error"
"609","Failed to create procedure ""%1"".%2","Error"
"610","Failed to create view ""%1"".%2","Error"
"611","Failed to create trigger ""%1"".%2","Error"
"612","Failed to drop procedure ""%1"".%2","Error"
"613","Failed to drop view ""%1"".%2","Error"
"614","Failed to drop trigger ""%1"".%2","Error"
"617","Microsoft SQL Server reported SQL error %1, severity %2: %3Please refer to your Configuration Manager documentation, SQL Server documentation, or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"620","Microsoft SQL Server reported SQL message %1, severity %2: %3Please refer to your Configuration Manager documentation, SQL Server documentation, or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"653","Still waiting for the ""%1"" inbox to be defined.%2","Error"
"654","Still waiting for SMS_INBOX_MANAGER to create the ""%1"" inbox.%2","Error"
"655","Could not connect to the ""%1"" inbox source on computer %2.","Error"
"656","Could not create the ""%1"" inbox definition.  (Could not insert the inbox definition into the ""%2"" inbox source on computer %3.)%4%5%6%7%8%9%10","Error"
"657","Could not create an inbox rule to copy ""%1"" files from the ""%2"" inbox to the ""%3"" inbox.  (Could not insert the inbox rule into the ""%4"" inbox source on computer %5.)%6%7%8%9%10","Error"
"658","Could not create an inbox rule to copy ""%1"" directories from the ""%2"" inbox to the ""%3"" inbox.  (Could not insert the inbox rule into the ""%4"" inbox source on computer %5.)%6%7%8%9%10","Error"
"659","Could not create an inbox rule to move ""%1"" files from the ""%2"" inbox to the ""%3"" inbox.  (Could not insert the inbox rule into the ""%4"" inbox source on computer %5.)%6%7%8%9%10","Error"
"660","Could not create an inbox rule to move ""%1"" directories from the ""%2"" inbox to the ""%3"" inbox.  (Could not insert the inbox rule into the ""%4"" inbox source on computer %5.)%6%7%8%9%10","Error"
"661","Could not create an inbox rule to mirror ""%1"" files from the ""%2"" inbox to the ""%3"" inbox.  (Could not insert the inbox rule into the ""%4"" inbox source on computer %5.)%6%7%8%9%10","Error"
"662","Could not create an inbox rule to mirror ""%1"" directories from the ""%2"" inbox to the ""%3"" inbox.  (Could not insert the inbox rule into the ""%4"" inbox source on computer %5.)%6%7%8%9%10","Error"
"667","Could not instruct SMS_REPLICATION_MANAGER to replicate file ""%1"" to the ""%2"" inbox at site %3.%4%5%6%7%8%9%10","Error"
"669","The component raised an exception but failed to handle it and will be stopped immediately.Component name: %1Executable: %2Process ID: %3Thread ID: %4Instruction address: %5Exception code: %6Additional information: %7%8%9%10","Error"
"670","Failed to update the site control file.%1%2","Error"
"671","Failed to read the site control file.%1%2","Error"
"672","Failed to read registry.%1%2","Error"
"673","Failed to copy file %1 to %2.","Error"
"674","Failed to open file %1.%2","Error"
"675","Failed to connect to the inbox source..%1%2","Error"
"676","Inbox %1 has not been created.%2","Error"
"677","Required registry value %1 is empty.%2","Error"
"678","Failed to update registry.%1%2","Error"
"679","This component failed to retrieve the list of SMS sites from the site database.Possible cause: SQL Server problem.Solution: 1. Review the immediately preceding status messages from this component about SQL Server errors.2. Verify that this computer can reach the SQL Server computer.3. Verify that SQL Server services are running.4. Verify that SMS can access the SMS site database.5. Verify that the SMS site database, transaction log, and tempdb are not full.6. Verify that there are at least 50 SQL Server user connections, plus 5 for each SMS Administrator console.If the problem persists, check the SQL Server error logs.","Error"
"680","Failed to delete file %1.%2","Error"
"681","Failed to move file %1 to %2.","Error"
"682","The data file ""%1"" that was submitted by the client whose SMS unique ID is ""%2"", was rejected because the file was signed but the authentication key did not match the recorded key for this client.","Error"
"683","The data file ""%1"" that was submitted by the client whose SMS unique ID is ""%2"", was rejected because the file was not signed and an authentication key was required.","Error"
"684","The data file ""%1"" that was submitted by the client whose SMS unique ID is ""%2"", was rejected because the file was signed and this client does not require authentication.","Error"
"30308","User ""%1"" at ""%2"" has no permission to connect ""%3"". Success.","Error"
"30310","User ""%1"" at ""%2"" attempt to perform a IDE-R session to ""%3"", but IDE-R session to this device has already been opened","Error"
"30311","User ""%1"" at ""%2"" failed to perform a status information query from ""%3"". WinRM error code: ""%4""; PT error code: ""%5""; IMR error code: ""%6"".","Error"
"30312","User ""%1"" at ""%2"" failed to perform a system inventory query from ""%3"". WinRM error code: ""%4""; PT error code: ""%5""; IMR error code: ""%6"".","Error"
"30313","User ""%1"" at ""%2"" failed to perform a power control command to ""%3"". WinRM error code: ""%4""; PT error code: ""%5""; IMR error code: ""%6"".","Error"
"30314","User ""%1"" at ""%2"" failed to perform a serial over lan session to ""%3"". WinRM error code: ""%4""; PT error code: ""%5""; IMR error code: ""%6"".","Error"
"30315","User ""%1"" at ""%2"" failed to perform a IDE-R session to ""%3"". WinRM error code: ""%4""; PT error code: ""%5""; IMR error code: ""%6"".","Error"
"30316","User ""%1"" at ""%2"" failed to unprovision ""%3"". WinRM error code: ""%4""; PT error code: ""%5""; IMR error code: ""%6"".","Error"
"30317","User ""%1"" at ""%2"" failed to disconnect from ""%3"".","Error"
"30318","User ""%1"" at ""%2"" failed to connect to ""%3"".","Error"
"30319","User ""%1"" at ""%2"" failed to connect to special resource %3 in this site.","Error"
"30320","User ""%1"" at ""%2"" failed to perform a status information query from ""%3"". Internal exception occurs.","Error"
"30321","User ""%1"" at ""%2"" failed to perform a system inventory query from ""%3"". Internal exception occurs.","Error"
"30322","User ""%1"" at ""%2"" failed to perform a power control command to ""%3"". Internal exception occurs.","Error"
"30323","User ""%1"" at ""%2"" failed to perform a serial over lan session to ""%3"". Internal exception occurs.","Error"
"30324","User ""%1"" at ""%2"" failed to perform a IDE-R session to ""%3"". Internal exception occurs.","Error"
"30325","User ""%1"" at ""%2"" failed to unprovision ""%3"". Internal exception occurs.","Error"
"31243","The Configuration Manager provider on server ""%1"" was unable to connect to Active Directory domain controller ""%2"" (result code: ""%3""), as a result user %4 was unable to add a Configuration Manager administrator user or group to the Configuration Manager environment. Please check the Windows event log on the Configuration Manager provider machine and Active Directory domain controllers.","Error"
"39999","%1%2","Error"
